Date,Service,Agence,Departement,Agent,Montant,ClientID
2024-03-20,Achat Facture Courant,Kankan,Ventes,Agent_004,47851,CLT_2638
2024-02-09,Paiement Mobile,Nzérékoré,Support Client,Agent_029,42779,CLT_1419
2024-05-03,Wallet,Kindia,Finance,Agent_035,32238,CLT_2549
2024-08-16,Paiement Mobile,Nzérékoré,Opérations,Agent_027,7548,CLT_3293
2024-08-17,Transfert d'Argent,Nzérékoré,Opérations,Agent_023,41761,CLT_7007
2024-03-05,Paiement Mobile,Nzérékoré,Opérations,Agent_050,48596,CLT_8380
2024-06-29,Wallet,Nzérékoré,Finance,Agent_032,1163,CLT_9656
2024-07-06,Transfert d'Argent,Nzérékoré,Support Client,Agent_026,11749,CLT_6827
2024-02-03,Achat Facture Courant,Kankan,Opérations,Agent_040,8394,CLT_4493
2024-02-11,Paiement Mobile,Kindia,Finance,Agent_049,31911,CLT_1016
2024-04-29,Paiement Mobile,Conakry,Ventes,Agent_002,4631,CLT_7172
2024-04-06,Wallet,Kindia,Opérations,Agent_040,26364,CLT_8451
2024-07-21,Transfert d'Argent,Kindia,Marketing,Agent_022,24472,CLT_1078
2024-12-08,Achat Facture Courant,Nzérékoré,Marketing,Agent_005,31111,CLT_8083
2024-03-27,Paiement Mobile,Nzérékoré,Ventes,Agent_023,37224,CLT_8788
2024-05-31,Paiement Mobile,Nzérékoré,Support Client,Agent_021,29903,CLT_1365
2024-08-15,Transfert d'Argent,Kankan,Marketing,Agent_007,29138,CLT_9964
2024-12-15,Wallet,Kindia,Support Client,Agent_017,18630,CLT_4839
2024-12-25,Paiement Mobile,Conakry,Opérations,Agent_015,26538,CLT_2827
2024-11-19,Wallet,Conakry,Ventes,Agent_025,21669,CLT_7910
2024-09-22,Paiement Mobile,Kankan,Support Client,Agent_027,22991,CLT_1769
2024-09-25,Paiement Mobile,Kankan,Opérations,Agent_011,17905,CLT_8569
2024-07-01,Paiement Mobile,Conakry,Marketing,Agent_014,40896,CLT_3461
2024-07-31,Achat Facture Courant,Labé,Ventes,Agent_021,13258,CLT_6341
2024-04-28,Transfert d'Argent,Conakry,Support Client,Agent_041,44950,CLT_8697
2024-05-28,Paiement Mobile,Nzérékoré,Support Client,Agent_032,29927,CLT_9789
2024-05-29,Transfert d'Argent,Conakry,Support Client,Agent_029,49908,CLT_4537
2024-09-14,Paiement Mobile,Nzérékoré,Support Client,Agent_027,49689,CLT_5082
2024-03-28,Achat Facture Courant,Nzérékoré,Marketing,Agent_037,2724,CLT_2376
2024-07-02,Transfert d'Argent,Labé,Finance,Agent_030,6926,CLT_7251
2024-10-07,Achat Facture Courant,Nzérékoré,Opérations,Agent_016,23656,CLT_6995
2024-09-17,Transfert d'Argent,Conakry,Support Client,Agent_040,22727,CLT_9033
2024-01-10,Paiement Mobile,Labé,Marketing,Agent_002,32656,CLT_3159
2024-01-13,Paiement Mobile,Kankan,Support Client,Agent_022,44241,CLT_3649
2024-11-09,Wallet,Kankan,Ventes,Agent_014,14944,CLT_4489
2024-01-20,Transfert d'Argent,Labé,Marketing,Agent_037,18081,CLT_3179
2024-04-20,Paiement Mobile,Kankan,Support Client,Agent_010,48639,CLT_2013
2024-08-14,Wallet,Nzérékoré,Finance,Agent_040,15537,CLT_6891
2024-07-06,Paiement Mobile,Nzérékoré,Support Client,Agent_017,28766,CLT_3563
2024-08-08,Wallet,Labé,Finance,Agent_016,24225,CLT_7643
2024-09-10,Achat Facture Courant,Kindia,Opérations,Agent_019,29731,CLT_4390
2024-07-29,Wallet,Nzérékoré,Support Client,Agent_030,22817,CLT_6093
2024-04-26,Transfert d'Argent,Kankan,Marketing,Agent_048,17044,CLT_6469
2024-07-01,Paiement Mobile,Conakry,Opérations,Agent_049,20194,CLT_9667
2024-09-07,Transfert d'Argent,Labé,Ventes,Agent_045,13448,CLT_2283
2024-05-27,Achat Facture Courant,Labé,Support Client,Agent_011,49998,CLT_4471
2024-11-20,Paiement Mobile,Kankan,Finance,Agent_010,35865,CLT_6068
2024-04-16,Paiement Mobile,Nzérékoré,Ventes,Agent_045,19994,CLT_7900
2024-02-04,Wallet,Kindia,Marketing,Agent_005,8999,CLT_7052
2024-02-18,Paiement Mobile,Kindia,Finance,Agent_036,49709,CLT_4331
2024-05-05,Transfert d'Argent,Kindia,Marketing,Agent_001,3839,CLT_4384
2024-04-09,Wallet,Conakry,Support Client,Agent_044,38051,CLT_8736
2024-01-31,Achat Facture Courant,Conakry,Support Client,Agent_021,16261,CLT_2431
2024-12-29,Wallet,Kankan,Marketing,Agent_028,9461,CLT_1631
2024-12-01,Achat Facture Courant,Kindia,Ventes,Agent_013,42800,CLT_6347
2024-07-02,Transfert d'Argent,Kankan,Opérations,Agent_043,39328,CLT_1689
2024-01-07,Wallet,Kindia,Marketing,Agent_020,12918,CLT_7342
2024-06-02,Achat Facture Courant,Conakry,Finance,Agent_021,29228,CLT_4670
2024-08-05,Paiement Mobile,Conakry,Marketing,Agent_025,30055,CLT_7588
2024-06-09,Wallet,Nzérékoré,Support Client,Agent_042,16352,CLT_1597
2024-10-15,Paiement Mobile,Nzérékoré,Finance,Agent_034,7171,CLT_8097
2024-02-12,Paiement Mobile,Conakry,Ventes,Agent_034,13485,CLT_4648
2024-11-25,Paiement Mobile,Nzérékoré,Opérations,Agent_022,47136,CLT_4137
2024-11-25,Wallet,Labé,Finance,Agent_039,28733,CLT_9535
2024-10-20,Achat Facture Courant,Labé,Opérations,Agent_035,2727,CLT_2854
2024-02-18,Achat Facture Courant,Nzérékoré,Support Client,Agent_026,10283,CLT_6774
2024-08-19,Paiement Mobile,Kankan,Support Client,Agent_014,28624,CLT_7823
2024-02-27,Achat Facture Courant,Kindia,Ventes,Agent_002,17280,CLT_6879
2024-09-10,Transfert d'Argent,Kankan,Ventes,Agent_042,42971,CLT_3274
2024-09-18,Transfert d'Argent,Kankan,Ventes,Agent_050,39314,CLT_7852
2024-11-02,Transfert d'Argent,Kankan,Opérations,Agent_008,34243,CLT_6416
2024-06-12,Paiement Mobile,Nzérékoré,Ventes,Agent_047,41846,CLT_7063
2024-08-25,Achat Facture Courant,Kindia,Opérations,Agent_020,20909,CLT_3822
2024-12-01,Transfert d'Argent,Nzérékoré,Marketing,Agent_027,14937,CLT_2898
2024-02-09,Wallet,Conakry,Support Client,Agent_001,24551,CLT_1612
2024-06-24,Transfert d'Argent,Nzérékoré,Support Client,Agent_030,12205,CLT_7509
2024-09-02,Transfert d'Argent,Conakry,Support Client,Agent_011,16149,CLT_8183
2024-05-08,Transfert d'Argent,Nzérékoré,Finance,Agent_021,2283,CLT_1923
2024-04-11,Wallet,Labé,Marketing,Agent_005,10752,CLT_7274
2024-12-18,Achat Facture Courant,Conakry,Support Client,Agent_034,25217,CLT_7788
2024-08-14,Paiement Mobile,Kankan,Finance,Agent_009,10587,CLT_1645
2024-07-29,Achat Facture Courant,Kankan,Ventes,Agent_011,22953,CLT_3990
2024-12-29,Achat Facture Courant,Conakry,Finance,Agent_024,47305,CLT_1587
2024-10-12,Wallet,Nzérékoré,Support Client,Agent_026,25765,CLT_2715
2024-02-03,Paiement Mobile,Labé,Opérations,Agent_011,40864,CLT_3326
2024-06-24,Achat Facture Courant,Conakry,Finance,Agent_044,19058,CLT_8950
2024-12-12,Transfert d'Argent,Conakry,Support Client,Agent_016,23433,CLT_2089
2024-09-04,Achat Facture Courant,Conakry,Support Client,Agent_001,22447,CLT_4830
2024-12-08,Achat Facture Courant,Labé,Support Client,Agent_025,48246,CLT_8358
2024-01-21,Transfert d'Argent,Conakry,Finance,Agent_046,9179,CLT_7115
2024-02-08,Paiement Mobile,Labé,Support Client,Agent_013,11449,CLT_2138
2024-08-12,Wallet,Labé,Marketing,Agent_023,18761,CLT_7701
2024-02-07,Wallet,Kankan,Finance,Agent_008,16037,CLT_6661
2024-11-29,Transfert d'Argent,Kankan,Ventes,Agent_025,24383,CLT_5249
2024-04-11,Transfert d'Argent,Conakry,Marketing,Agent_046,16282,CLT_3946
2024-10-01,Paiement Mobile,Kankan,Support Client,Agent_045,49454,CLT_8230
2024-03-13,Transfert d'Argent,Kankan,Ventes,Agent_019,5493,CLT_1933
2024-11-12,Achat Facture Courant,Conakry,Ventes,Agent_033,12639,CLT_2762
2024-11-29,Wallet,Conakry,Support Client,Agent_004,15849,CLT_8804
2024-04-19,Wallet,Conakry,Finance,Agent_049,10885,CLT_6154
2024-09-23,Achat Facture Courant,Kindia,Finance,Agent_021,14615,CLT_8851
2024-07-19,Paiement Mobile,Conakry,Support Client,Agent_035,10168,CLT_5577
2024-08-03,Achat Facture Courant,Conakry,Finance,Agent_023,33174,CLT_2447
2024-11-27,Wallet,Kankan,Ventes,Agent_019,27649,CLT_7748
2024-08-19,Paiement Mobile,Labé,Support Client,Agent_029,13466,CLT_2846
2024-12-13,Achat Facture Courant,Kankan,Support Client,Agent_045,9770,CLT_1193
2024-06-10,Transfert d'Argent,Conakry,Ventes,Agent_008,43070,CLT_5005
2024-09-18,Wallet,Conakry,Opérations,Agent_017,7716,CLT_5875
2024-09-18,Wallet,Labé,Marketing,Agent_042,25000,CLT_3800
2024-12-20,Achat Facture Courant,Labé,Finance,Agent_020,31519,CLT_6808
2024-05-20,Paiement Mobile,Conakry,Ventes,Agent_008,38418,CLT_5987
2024-12-18,Wallet,Nzérékoré,Finance,Agent_049,18087,CLT_6482
2024-11-05,Wallet,Conakry,Ventes,Agent_024,47628,CLT_5912
2024-02-10,Paiement Mobile,Nzérékoré,Marketing,Agent_039,4112,CLT_6670
2024-07-10,Transfert d'Argent,Labé,Marketing,Agent_013,45199,CLT_9210
2024-11-27,Achat Facture Courant,Nzérékoré,Finance,Agent_045,45299,CLT_7588
2024-08-27,Paiement Mobile,Nzérékoré,Opérations,Agent_039,34755,CLT_4321
2024-01-08,Paiement Mobile,Labé,Finance,Agent_047,1726,CLT_4760
2024-06-23,Achat Facture Courant,Kindia,Opérations,Agent_002,39211,CLT_1989
2024-06-09,Transfert d'Argent,Kankan,Opérations,Agent_037,33402,CLT_2774
2024-03-24,Paiement Mobile,Conakry,Support Client,Agent_015,15376,CLT_6889
2024-10-11,Paiement Mobile,Kindia,Opérations,Agent_011,10101,CLT_5658
2024-04-27,Paiement Mobile,Conakry,Support Client,Agent_003,20539,CLT_2628
2024-06-14,Transfert d'Argent,Kindia,Ventes,Agent_041,29669,CLT_3466
2024-08-22,Paiement Mobile,Nzérékoré,Opérations,Agent_037,10428,CLT_5669
2024-02-18,Transfert d'Argent,Conakry,Ventes,Agent_038,35587,CLT_2130
2024-05-25,Achat Facture Courant,Labé,Finance,Agent_009,37788,CLT_4259
2024-12-29,Wallet,Labé,Marketing,Agent_028,40758,CLT_6160
2024-03-03,Transfert d'Argent,Labé,Opérations,Agent_036,21384,CLT_4361
2024-06-04,Paiement Mobile,Kankan,Finance,Agent_001,28840,CLT_3606
2024-05-27,Transfert d'Argent,Nzérékoré,Opérations,Agent_018,3011,CLT_2442
2024-05-05,Transfert d'Argent,Conakry,Ventes,Agent_038,9767,CLT_7468
2024-06-24,Achat Facture Courant,Kankan,Ventes,Agent_031,49515,CLT_6744
2024-12-30,Wallet,Nzérékoré,Marketing,Agent_003,5652,CLT_8939
2024-06-02,Transfert d'Argent,Labé,Marketing,Agent_042,12826,CLT_3309
2024-11-10,Paiement Mobile,Nzérékoré,Opérations,Agent_037,3169,CLT_3172
2024-02-06,Wallet,Kankan,Finance,Agent_035,28734,CLT_7789
2024-07-14,Wallet,Kankan,Ventes,Agent_049,26372,CLT_5154
2024-05-05,Achat Facture Courant,Conakry,Finance,Agent_032,40919,CLT_4236
2024-10-31,Paiement Mobile,Kindia,Finance,Agent_022,22300,CLT_6498
2024-12-08,Transfert d'Argent,Labé,Opérations,Agent_034,5857,CLT_1340
2024-01-21,Achat Facture Courant,Labé,Support Client,Agent_001,35395,CLT_7626
2024-04-20,Wallet,Labé,Support Client,Agent_017,20554,CLT_4835
2024-12-03,Achat Facture Courant,Conakry,Opérations,Agent_019,13452,CLT_3567
2024-10-10,Paiement Mobile,Conakry,Finance,Agent_036,27485,CLT_4730
2024-03-04,Transfert d'Argent,Nzérékoré,Opérations,Agent_011,27421,CLT_2708
2024-02-16,Achat Facture Courant,Nzérékoré,Marketing,Agent_039,17859,CLT_8684
2024-07-02,Achat Facture Courant,Conakry,Opérations,Agent_012,14893,CLT_1882
2024-05-26,Wallet,Kankan,Support Client,Agent_032,13869,CLT_8166
2024-07-01,Wallet,Kankan,Marketing,Agent_033,14527,CLT_3454
2024-07-21,Achat Facture Courant,Conakry,Marketing,Agent_050,37304,CLT_7068
2024-08-06,Wallet,Kankan,Marketing,Agent_047,7142,CLT_3819
2024-12-30,Transfert d'Argent,Conakry,Support Client,Agent_045,9016,CLT_3384
2024-08-12,Achat Facture Courant,Labé,Marketing,Agent_005,47092,CLT_8661
2024-07-07,Transfert d'Argent,Kindia,Finance,Agent_022,22162,CLT_4906
2024-02-23,Wallet,Kindia,Finance,Agent_016,18611,CLT_7337
2024-06-17,Achat Facture Courant,Labé,Ventes,Agent_030,28810,CLT_8537
2024-09-20,Wallet,Conakry,Marketing,Agent_001,4363,CLT_1024
2024-02-06,Paiement Mobile,Nzérékoré,Finance,Agent_040,13935,CLT_9068
2024-07-06,Achat Facture Courant,Conakry,Ventes,Agent_036,30218,CLT_4175
2024-01-23,Paiement Mobile,Kindia,Support Client,Agent_030,35782,CLT_2381
2024-03-15,Transfert d'Argent,Labé,Support Client,Agent_013,45716,CLT_6409
2024-02-14,Paiement Mobile,Labé,Marketing,Agent_038,23031,CLT_6185
2024-05-24,Transfert d'Argent,Kindia,Opérations,Agent_016,16717,CLT_8355
2024-11-17,Wallet,Kindia,Finance,Agent_047,31622,CLT_3555
2024-10-16,Transfert d'Argent,Labé,Marketing,Agent_029,24782,CLT_2588
2024-10-21,Paiement Mobile,Conakry,Ventes,Agent_030,34204,CLT_3828
2024-01-21,Transfert d'Argent,Nzérékoré,Marketing,Agent_025,48829,CLT_1182
2024-01-23,Achat Facture Courant,Kindia,Opérations,Agent_036,2589,CLT_9851
2024-06-08,Wallet,Kindia,Support Client,Agent_046,42971,CLT_9244
2024-11-30,Wallet,Kankan,Finance,Agent_023,6585,CLT_7046
2024-10-16,Wallet,Kindia,Marketing,Agent_041,15027,CLT_8758
2024-08-28,Wallet,Nzérékoré,Opérations,Agent_018,4167,CLT_7352
2024-12-08,Achat Facture Courant,Kindia,Ventes,Agent_006,16275,CLT_6951
2024-06-05,Achat Facture Courant,Labé,Ventes,Agent_001,6738,CLT_5232
2024-06-10,Achat Facture Courant,Kankan,Support Client,Agent_018,49014,CLT_3224
2024-07-16,Achat Facture Courant,Kankan,Marketing,Agent_037,44408,CLT_9662
2024-08-05,Paiement Mobile,Conakry,Support Client,Agent_027,45760,CLT_8094
2024-06-23,Transfert d'Argent,Nzérékoré,Finance,Agent_043,16372,CLT_4607
2024-12-29,Transfert d'Argent,Conakry,Support Client,Agent_047,10821,CLT_6832
2024-01-21,Achat Facture Courant,Labé,Marketing,Agent_012,2316,CLT_2124
2024-10-30,Transfert d'Argent,Kankan,Ventes,Agent_035,2519,CLT_6777
2024-09-12,Wallet,Labé,Support Client,Agent_041,10083,CLT_6574
2024-01-13,Wallet,Nzérékoré,Finance,Agent_036,27654,CLT_5424
2024-06-14,Transfert d'Argent,Conakry,Support Client,Agent_045,43838,CLT_2772
2024-06-10,Paiement Mobile,Kankan,Opérations,Agent_003,20604,CLT_1539
2024-11-05,Wallet,Conakry,Support Client,Agent_021,45283,CLT_1234
2024-08-14,Paiement Mobile,Conakry,Ventes,Agent_010,3100,CLT_4748
2024-04-11,Achat Facture Courant,Kindia,Ventes,Agent_036,38261,CLT_1674
2024-04-20,Wallet,Conakry,Support Client,Agent_024,13828,CLT_9931
2024-07-06,Wallet,Conakry,Support Client,Agent_028,44791,CLT_3745
2024-10-09,Wallet,Nzérékoré,Opérations,Agent_047,49861,CLT_3792
2024-06-10,Paiement Mobile,Nzérékoré,Ventes,Agent_033,5025,CLT_3566
2024-08-31,Paiement Mobile,Kankan,Marketing,Agent_036,21936,CLT_3207
2024-11-26,Achat Facture Courant,Conakry,Ventes,Agent_008,12308,CLT_9835
2024-04-13,Transfert d'Argent,Nzérékoré,Ventes,Agent_029,28233,CLT_6345
2024-07-23,Transfert d'Argent,Kankan,Support Client,Agent_026,42475,CLT_6223
2024-04-28,Paiement Mobile,Kankan,Opérations,Agent_011,17616,CLT_6690
2024-03-30,Achat Facture Courant,Kindia,Ventes,Agent_026,49152,CLT_8468
2024-12-04,Transfert d'Argent,Nzérékoré,Finance,Agent_008,14379,CLT_6102
2024-12-16,Achat Facture Courant,Labé,Marketing,Agent_001,34840,CLT_7707
2024-04-11,Achat Facture Courant,Kankan,Ventes,Agent_047,25734,CLT_5781
2024-08-29,Wallet,Conakry,Opérations,Agent_005,6939,CLT_3295
2024-02-23,Paiement Mobile,Kindia,Marketing,Agent_034,48118,CLT_3783
2024-03-01,Wallet,Nzérékoré,Finance,Agent_006,45605,CLT_3645
2024-07-28,Wallet,Kindia,Finance,Agent_031,2757,CLT_6085
2024-01-06,Paiement Mobile,Kankan,Finance,Agent_043,9811,CLT_8888
2024-08-27,Transfert d'Argent,Nzérékoré,Opérations,Agent_011,14979,CLT_3743
2024-11-15,Transfert d'Argent,Kindia,Ventes,Agent_012,22642,CLT_9548
2024-03-29,Wallet,Labé,Opérations,Agent_026,1619,CLT_1882
2024-10-11,Transfert d'Argent,Nzérékoré,Opérations,Agent_017,30290,CLT_9436
2024-12-01,Wallet,Kindia,Finance,Agent_042,9199,CLT_4423
2024-04-03,Paiement Mobile,Labé,Ventes,Agent_020,29247,CLT_6973
2024-04-02,Wallet,Kankan,Ventes,Agent_037,23601,CLT_4619
2024-04-10,Achat Facture Courant,Kankan,Opérations,Agent_043,25532,CLT_3217
2024-09-08,Achat Facture Courant,Kindia,Marketing,Agent_022,28236,CLT_5444
2024-12-29,Paiement Mobile,Nzérékoré,Opérations,Agent_036,24816,CLT_8927
2024-09-03,Transfert d'Argent,Kindia,Marketing,Agent_001,21127,CLT_9792
2024-04-02,Transfert d'Argent,Conakry,Marketing,Agent_020,36219,CLT_1628
2024-04-03,Transfert d'Argent,Labé,Ventes,Agent_039,21058,CLT_4929
2024-07-24,Paiement Mobile,Kindia,Finance,Agent_029,11195,CLT_1692
2024-03-31,Wallet,Kankan,Ventes,Agent_050,16417,CLT_9345
2024-12-30,Achat Facture Courant,Kankan,Opérations,Agent_011,10256,CLT_5200
2024-07-11,Paiement Mobile,Kindia,Finance,Agent_041,20164,CLT_8423
2024-05-18,Achat Facture Courant,Labé,Finance,Agent_035,11521,CLT_2132
2024-07-06,Transfert d'Argent,Kindia,Finance,Agent_021,5557,CLT_3179
2024-10-05,Wallet,Kankan,Opérations,Agent_045,21700,CLT_7696
2024-05-26,Achat Facture Courant,Kankan,Ventes,Agent_027,32555,CLT_1270
2024-07-13,Transfert d'Argent,Labé,Finance,Agent_036,48068,CLT_4607
2024-01-24,Wallet,Kankan,Marketing,Agent_034,28056,CLT_7614
2024-06-29,Achat Facture Courant,Kankan,Finance,Agent_005,38726,CLT_9445
2024-06-29,Wallet,Conakry,Ventes,Agent_006,35148,CLT_7534
2024-04-12,Wallet,Nzérékoré,Finance,Agent_020,39402,CLT_9575
2024-06-27,Wallet,Kankan,Support Client,Agent_012,20493,CLT_5082
2024-08-26,Paiement Mobile,Nzérékoré,Finance,Agent_023,36517,CLT_7680
2024-04-21,Transfert d'Argent,Labé,Ventes,Agent_048,37218,CLT_8214
2024-08-15,Transfert d'Argent,Nzérékoré,Finance,Agent_008,16088,CLT_9463
2024-02-28,Transfert d'Argent,Kindia,Opérations,Agent_032,38306,CLT_9712
2024-05-18,Achat Facture Courant,Kindia,Ventes,Agent_017,29483,CLT_6679
2024-04-20,Paiement Mobile,Labé,Finance,Agent_037,32845,CLT_3800
2024-11-16,Transfert d'Argent,Conakry,Marketing,Agent_036,34872,CLT_8361
2024-04-13,Transfert d'Argent,Labé,Ventes,Agent_047,1406,CLT_1166
2024-05-05,Paiement Mobile,Conakry,Opérations,Agent_041,19908,CLT_3120
2024-05-20,Wallet,Kankan,Support Client,Agent_003,37176,CLT_8742
2024-02-18,Achat Facture Courant,Nzérékoré,Ventes,Agent_017,40874,CLT_4171
2024-02-01,Achat Facture Courant,Kankan,Opérations,Agent_049,5946,CLT_9234
2024-03-18,Wallet,Conakry,Opérations,Agent_004,24255,CLT_3972
2024-12-04,Wallet,Conakry,Ventes,Agent_049,39055,CLT_3240
2024-10-09,Achat Facture Courant,Nzérékoré,Marketing,Agent_019,36531,CLT_4663
2024-02-12,Wallet,Conakry,Support Client,Agent_031,17835,CLT_4093
2024-11-08,Paiement Mobile,Labé,Opérations,Agent_016,12254,CLT_5690
2024-06-27,Wallet,Kankan,Support Client,Agent_033,1112,CLT_6131
2024-05-05,Paiement Mobile,Labé,Finance,Agent_027,17523,CLT_2424
2024-04-06,Paiement Mobile,Conakry,Support Client,Agent_014,24620,CLT_7261
2024-02-28,Paiement Mobile,Kindia,Ventes,Agent_019,22205,CLT_7340
2024-02-16,Transfert d'Argent,Kankan,Ventes,Agent_013,47163,CLT_4765
2024-03-19,Transfert d'Argent,Labé,Finance,Agent_020,24580,CLT_6911
2024-12-03,Transfert d'Argent,Kindia,Ventes,Agent_008,39556,CLT_1201
2024-01-17,Wallet,Kindia,Finance,Agent_028,26917,CLT_2988
2024-03-22,Wallet,Kankan,Ventes,Agent_049,23192,CLT_8162
2024-09-22,Wallet,Conakry,Marketing,Agent_016,39401,CLT_6755
2024-10-06,Wallet,Kindia,Marketing,Agent_039,29890,CLT_2518
2024-08-17,Achat Facture Courant,Labé,Ventes,Agent_020,30267,CLT_4554
2024-11-17,Wallet,Nzérékoré,Opérations,Agent_022,17194,CLT_2742
2024-10-09,Wallet,Conakry,Ventes,Agent_032,30231,CLT_5195
2024-02-28,Achat Facture Courant,Kindia,Finance,Agent_004,10280,CLT_3642
2024-06-02,Paiement Mobile,Kindia,Finance,Agent_015,49442,CLT_5757
2024-02-17,Paiement Mobile,Labé,Support Client,Agent_034,19845,CLT_5120
2024-10-10,Paiement Mobile,Conakry,Finance,Agent_004,14318,CLT_1816
2024-05-16,Achat Facture Courant,Labé,Ventes,Agent_010,12683,CLT_3093
2024-04-15,Achat Facture Courant,Conakry,Opérations,Agent_050,19485,CLT_4490
2024-08-31,Transfert d'Argent,Nzérékoré,Ventes,Agent_028,30038,CLT_4676
2024-03-13,Transfert d'Argent,Kindia,Marketing,Agent_028,45816,CLT_5138
2024-02-10,Wallet,Kindia,Support Client,Agent_045,29327,CLT_9560
2024-09-01,Transfert d'Argent,Kankan,Ventes,Agent_046,37932,CLT_3346
2024-10-16,Achat Facture Courant,Labé,Finance,Agent_050,28586,CLT_4901
2024-11-09,Paiement Mobile,Labé,Opérations,Agent_030,27249,CLT_2361
2024-02-07,Transfert d'Argent,Labé,Support Client,Agent_013,48607,CLT_2993
2024-12-23,Paiement Mobile,Labé,Marketing,Agent_046,17873,CLT_7864
2024-03-13,Paiement Mobile,Labé,Ventes,Agent_039,39256,CLT_5027
2024-10-10,Paiement Mobile,Nzérékoré,Ventes,Agent_018,13855,CLT_4258
2024-12-06,Wallet,Nzérékoré,Opérations,Agent_043,6307,CLT_9933
2024-06-16,Achat Facture Courant,Kindia,Support Client,Agent_043,6668,CLT_8697
2024-12-19,Transfert d'Argent,Labé,Opérations,Agent_013,24299,CLT_9326
2024-03-01,Transfert d'Argent,Kankan,Support Client,Agent_015,8296,CLT_4074
2024-08-29,Paiement Mobile,Conakry,Finance,Agent_048,26500,CLT_1644
2024-07-20,Achat Facture Courant,Nzérékoré,Opérations,Agent_007,36436,CLT_1802
2024-03-09,Paiement Mobile,Kankan,Support Client,Agent_027,27935,CLT_5841
2024-01-23,Paiement Mobile,Nzérékoré,Finance,Agent_024,7296,CLT_3591
2024-02-24,Achat Facture Courant,Nzérékoré,Support Client,Agent_046,39889,CLT_2200
2024-12-27,Wallet,Conakry,Ventes,Agent_021,40740,CLT_1136
2024-01-06,Transfert d'Argent,Nzérékoré,Marketing,Agent_039,1661,CLT_3472
2024-04-27,Paiement Mobile,Kindia,Ventes,Agent_012,25527,CLT_7968
2024-08-01,Paiement Mobile,Nzérékoré,Finance,Agent_023,36468,CLT_7815
2024-02-15,Achat Facture Courant,Nzérékoré,Ventes,Agent_040,21929,CLT_9676
2024-05-13,Achat Facture Courant,Kindia,Ventes,Agent_030,42680,CLT_5733
2024-08-22,Achat Facture Courant,Kindia,Marketing,Agent_014,22113,CLT_2673
2024-04-24,Achat Facture Courant,Kindia,Ventes,Agent_042,45571,CLT_8178
2024-07-24,Transfert d'Argent,Labé,Support Client,Agent_024,44370,CLT_6628
2024-05-16,Transfert d'Argent,Conakry,Ventes,Agent_019,36010,CLT_7318
2024-12-19,Transfert d'Argent,Nzérékoré,Ventes,Agent_034,5188,CLT_1238
2024-07-23,Achat Facture Courant,Conakry,Finance,Agent_029,38158,CLT_3687
2024-12-09,Wallet,Conakry,Finance,Agent_005,16810,CLT_6126
2024-11-09,Paiement Mobile,Nzérékoré,Ventes,Agent_049,37413,CLT_7314
2024-01-25,Transfert d'Argent,Nzérékoré,Marketing,Agent_015,37468,CLT_4893
2024-06-04,Paiement Mobile,Conakry,Finance,Agent_022,15671,CLT_7773
